code,tradeStatus,code_name,date,codenumber
sz.002169,1,智光电气,2023-09-21,002169
sz.002170,1,芭田股份,2023-09-21,002170
sz.002171,1,楚江新材,2023-09-21,002171
sz.002172,1,澳洋健康,2023-09-21,002172
sz.002173,1,创新医疗,2023-09-21,002173
sz.002174,1,游族网络,2023-09-21,002174
sz.002175,1,东方智造,2023-09-21,002175
sz.002176,1,江特电机,2023-09-21,002176
sz.002177,1,*ST御银,2023-09-21,002177
sz.002178,1,延华智能,2023-09-21,002178
sz.002179,1,中航光电,2023-09-21,002179
sz.002180,1,纳思达,2023-09-21,002180
sz.002181,1,粤传媒,2023-09-21,002181
sz.002182,1,云海金属,2023-09-21,002182
sz.002183,1,怡亚通,2023-09-21,002183
sz.002184,1,海得控制,2023-09-21,002184
sz.002185,1,华天科技,2023-09-21,002185
sz.002186,1,全聚德,2023-09-21,002186
sz.002187,1,广百股份,2023-09-21,002187
sz.002188,1,中天服务,2023-09-21,002188
sz.002189,1,中光学,2023-09-21,002189
sz.002190,1,成飞集成,2023-09-21,002190
sz.002191,1,劲嘉股份,2023-09-21,002191
sz.002192,1,融捷股份,2023-09-21,002192
sz.002193,1,如意集团,2023-09-21,002193
sz.002194,1,武汉凡谷,2023-09-21,002194
sz.002195,1,二三四五,2023-09-21,002195
sz.002196,1,方正电机,2023-09-21,002196
sz.002197,1,证通电子,2023-09-21,002197
sz.002198,1,嘉应制药,2023-09-21,002198
sz.002199,1,东晶电子,2023-09-21,002199
sz.002200,1,ST交投,2023-09-21,002200
sz.002201,1,正威新材,2023-09-21,002201
sz.002202,1,金风科技,2023-09-21,002202
sz.002203,1,海亮股份,2023-09-21,002203
sz.002204,1,大连重工,2023-09-21,002204
sz.002205,1,国统股份,2023-09-21,002205
sz.002206,1,海利得,2023-09-21,002206
sz.002207,1,准油股份,2023-09-21,002207
sz.002208,1,合肥城建,2023-09-21,002208
sz.002209,1,达意隆,2023-09-21,002209
sz.002210,1,飞马国际,2023-09-21,002210
sz.002211,1,ST宏达,2023-09-21,002211
sz.002212,1,天融信,2023-09-21,002212
sz.002213,1,大为股份,2023-09-21,002213
sz.002214,1,大立科技,2023-09-21,002214
sz.002215,1,诺普信,2023-09-21,002215
sz.002216,1,三全食品,2023-09-21,002216
sz.002217,1,合力泰,2023-09-21,002217
sz.002218,1,拓日新能,2023-09-21,002218
sz.002219,1,新里程,2023-09-21,002219
sz.002221,1,东华能源,2023-09-21,002221
sz.002222,1,福晶科技,2023-09-21,002222
sz.002223,1,鱼跃医疗,2023-09-21,002223
sz.002224,1,三力士,2023-09-21,002224
sz.002225,1,濮耐股份,2023-09-21,002225
sz.002226,1,江南化工,2023-09-21,002226
sz.002227,1,奥特迅,2023-09-21,002227
sz.002228,1,合兴包装,2023-09-21,002228
sz.002229,1,鸿博股份,2023-09-21,002229
sz.002230,1,科大讯飞,2023-09-21,002230
sz.002231,1,奥维通信,2023-09-21,002231
sz.002232,1,启明信息,2023-09-21,002232
sz.002233,1,塔牌集团,2023-09-21,002233
sz.002234,1,民和股份,2023-09-21,002234
sz.002235,1,安妮股份,2023-09-21,002235
sz.002236,1,大华股份,2023-09-21,002236
sz.002237,1,恒邦股份,2023-09-21,002237
sz.002238,1,天威视讯,2023-09-21,002238
sz.002239,1,奥特佳,2023-09-21,002239
sz.002240,1,盛新锂能,2023-09-21,002240
sz.002241,1,歌尔股份,2023-09-21,002241
sz.002242,1,九阳股份,2023-09-21,002242
sz.002243,1,力合科创,2023-09-21,002243
sz.002244,1,滨江集团,2023-09-21,002244
sz.002245,1,蔚蓝锂芯,2023-09-21,002245
sz.002246,1,北化股份,2023-09-21,002246
sz.002247,1,聚力文化,2023-09-21,002247
sz.002248,1,华东数控,2023-09-21,002248
sz.002249,1,大洋电机,2023-09-21,002249
sz.002250,1,联化科技,2023-09-21,002250
sz.002251,1,步步高,2023-09-21,002251
sz.002252,1,上海莱士,2023-09-21,002252
sz.002253,1,川大智胜,2023-09-21,002253
sz.002254,1,泰和新材,2023-09-21,002254
sz.002255,1,海陆重工,2023-09-21,002255
sz.002256,1,兆新股份,2023-09-21,002256
sz.002258,1,利尔化学,2023-09-21,002258
sz.002259,1,ST升达,2023-09-21,002259
sz.002261,1,拓维信息,2023-09-21,002261
sz.002262,1,恩华药业,2023-09-21,002262
sz.002263,1,大东南,2023-09-21,002263
sz.002264,1,新华都,2023-09-21,002264
sz.002265,1,西仪股份,2023-09-21,002265
sz.002266,1,浙富控股,2023-09-21,002266
sz.002267,1,陕天然气,2023-09-21,002267
sz.002268,1,电科网安,2023-09-21,002268
sz.002269,1,美邦服饰,2023-09-21,002269
sz.002270,1,华明装备,2023-09-21,002270
sz.002271,1,东方雨虹,2023-09-21,002271
sz.002272,1,川润股份,2023-09-21,002272
sz.002273,1,水晶光电,2023-09-21,002273
sz.002274,1,华昌化工,2023-09-21,002274
sz.002275,1,桂林三金,2023-09-21,002275
sz.002276,1,万马股份,2023-09-21,002276
sz.002277,1,友阿股份,2023-09-21,002277
sz.002278,1,神开股份,2023-09-21,002278
sz.002279,1,久其软件,2023-09-21,002279
sz.002280,1,联络互动,2023-09-21,002280
sz.002281,1,光迅科技,2023-09-21,002281
sz.002282,1,博深股份,2023-09-21,002282
sz.002283,1,天润工业,2023-09-21,002283
sz.002284,1,亚太股份,2023-09-21,002284
sz.002285,1,世联行,2023-09-21,002285
sz.002286,1,保龄宝,2023-09-21,002286
sz.002287,1,奇正藏药,2023-09-21,002287
sz.002288,1,超华科技,2023-09-21,002288
sz.002289,1,宇顺电子,2023-09-21,002289
sz.002290,1,禾盛新材,2023-09-21,002290
sz.002291,1,遥望科技,2023-09-21,002291
sz.002292,1,奥飞娱乐,2023-09-21,002292
sz.002293,1,罗莱生活,2023-09-21,002293
sz.002294,1,信立泰,2023-09-21,002294
sz.002295,1,精艺股份,2023-09-21,002295
sz.002296,1,辉煌科技,2023-09-21,002296
sz.002297,1,博云新材,2023-09-21,002297
sz.002298,1,中电兴发,2023-09-21,002298
sz.002299,1,圣农发展,2023-09-21,002299
sz.002300,1,太阳电缆,2023-09-21,002300
sz.002301,1,齐心集团,2023-09-21,002301
sz.002302,1,西部建设,2023-09-21,002302
sz.002303,1,美盈森,2023-09-21,002303
sz.002304,1,洋河股份,2023-09-21,002304
sz.002305,1,南国置业,2023-09-21,002305
sz.002306,1,中科云网,2023-09-21,002306
sz.002307,1,北新路桥,2023-09-21,002307
sz.002308,1,威创股份,2023-09-21,002308
sz.002309,1,ST中利,2023-09-21,002309
sz.002310,1,东方园林,2023-09-21,002310
sz.002311,1,海大集团,2023-09-21,002311
sz.002312,1,川发龙蟒,2023-09-21,002312
sz.002313,1,*ST日海,2023-09-21,002313
sz.002314,1,南山控股,2023-09-21,002314
sz.002315,1,焦点科技,2023-09-21,002315
sz.002316,1,*ST亚联,2023-09-21,002316
sz.002317,1,众生药业,2023-09-21,002317
sz.002318,1,久立特材,2023-09-21,002318
sz.002319,1,乐通股份,2023-09-21,002319
sz.002320,1,海峡股份,2023-09-21,002320
sz.002321,1,ST华英,2023-09-21,002321
sz.002322,1,理工能科,2023-09-21,002322
sz.002323,1,雅博股份,2023-09-21,002323
sz.002324,1,普利特,2023-09-21,002324
sz.002325,1,洪涛股份,2023-09-21,002325
sz.002326,1,永太科技,2023-09-21,002326
sz.002327,1,富安娜,2023-09-21,002327
sz.002328,1,新朋股份,2023-09-21,002328
sz.002329,1,皇氏集团,2023-09-21,002329
sz.002330,1,得利斯,2023-09-21,002330
sz.002331,1,皖通科技,2023-09-21,002331
sz.002332,1,仙琚制药,2023-09-21,002332
sz.002333,1,罗普斯金,2023-09-21,002333
sz.002334,1,英威腾,2023-09-21,002334
sz.002335,1,科华数据,2023-09-21,002335
sz.002336,1,人人乐,2023-09-21,002336
sz.002337,1,赛象科技,2023-09-21,002337
sz.002338,1,奥普光电,2023-09-21,002338
sz.002339,1,积成电子,2023-09-21,002339
sz.002340,1,格林美,2023-09-21,002340
sz.002341,1,新纶新材,2023-09-21,002341
sz.002342,1,巨力索具,2023-09-21,002342
sz.002343,1,慈文传媒,2023-09-21,002343
sz.002344,1,海宁皮城,2023-09-21,002344
sz.002345,1,潮宏基,2023-09-21,002345
sz.002346,1,柘中股份,2023-09-21,002346
sz.002347,1,泰尔股份,2023-09-21,002347
sz.002348,1,高乐股份,2023-09-21,002348
sz.002349,1,精华制药,2023-09-21,002349
sz.002350,1,北京科锐,2023-09-21,002350
sz.002351,1,漫步者,2023-09-21,002351
sz.002352,1,顺丰控股,2023-09-21,002352
sz.002353,1,杰瑞股份,2023-09-21,002353
sz.002354,1,天娱数科,2023-09-21,002354
sz.002355,1,兴民智通,2023-09-21,002355
sz.002356,1,赫美集团,2023-09-21,002356
sz.002357,1,富临运业,2023-09-21,002357
sz.002358,1,ST森源,2023-09-21,002358
sz.002360,1,同德化工,2023-09-21,002360
sz.002361,1,神剑股份,2023-09-21,002361
sz.002362,1,汉王科技,2023-09-21,002362
sz.002363,1,隆基机械,2023-09-21,002363
sz.002364,1,中恒电气,2023-09-21,002364
sz.002365,1,永安药业,2023-09-21,002365
sz.002366,1,*ST海核,2023-09-21,002366
sz.002367,1,康力电梯,2023-09-21,002367
sz.002368,1,太极股份,2023-09-21,002368
sz.002369,1,卓翼科技,2023-09-21,002369
sz.002370,1,亚太药业,2023-09-21,002370
sz.002371,1,北方华创,2023-09-21,002371
sz.002372,1,伟星新材,2023-09-21,002372
sz.002373,1,千方科技,2023-09-21,002373
sz.002374,1,中锐股份,2023-09-21,002374
sz.002375,1,亚厦股份,2023-09-21,002375
sz.002376,1,新北洋,2023-09-21,002376
sz.002377,1,国创高新,2023-09-21,002377
sz.002378,1,章源钨业,2023-09-21,002378
sz.002379,1,宏创控股,2023-09-21,002379
sz.002380,1,科远智慧,2023-09-21,002380
sz.002381,1,双箭股份,2023-09-21,002381
sz.002382,1,蓝帆医疗,2023-09-21,002382
sz.002383,1,合众思壮,2023-09-21,002383
sz.002384,1,东山精密,2023-09-21,002384
sz.002385,1,大北农,2023-09-21,002385
sz.002386,1,天原股份,2023-09-21,002386
sz.002387,1,维信诺,2023-09-21,002387
sz.002388,1,新亚制程,2023-09-21,002388
sz.002389,1,航天彩虹,2023-09-21,002389
sz.002390,1,信邦制药,2023-09-21,002390
sz.002391,1,长青股份,2023-09-21,002391
sz.002392,1,北京利尔,2023-09-21,002392
sz.002393,1,力生制药,2023-09-21,002393
sz.002394,1,联发股份,2023-09-21,002394
sz.002395,1,双象股份,2023-09-21,002395
sz.002396,1,星网锐捷,2023-09-21,002396
sz.002397,1,梦洁股份,2023-09-21,002397
sz.002398,1,垒知集团,2023-09-21,002398
sz.002399,1,海普瑞,2023-09-21,002399
sz.002400,1,省广集团,2023-09-21,002400
sz.002401,1,中远海科,2023-09-21,002401
sz.002402,1,和而泰,2023-09-21,002402
sz.002403,1,爱仕达,2023-09-21,002403
sz.002404,1,嘉欣丝绸,2023-09-21,002404
sz.002405,1,四维图新,2023-09-21,002405
sz.002406,1,远东传动,2023-09-21,002406
sz.002407,1,多氟多,2023-09-21,002407
sz.002408,1,齐翔腾达,2023-09-21,002408
sz.002409,1,雅克科技,2023-09-21,002409
sz.002410,1,广联达,2023-09-21,002410
sz.002412,1,汉森制药,2023-09-21,002412
sz.002413,1,雷科防务,2023-09-21,002413
sz.002414,1,高德红外,2023-09-21,002414
sz.002415,1,海康威视,2023-09-21,002415
sz.002416,1,爱施德,2023-09-21,002416
sz.002418,1,康盛股份,2023-09-21,002418
sz.002419,1,天虹股份,2023-09-21,002419
sz.002420,1,毅昌科技,2023-09-21,002420
sz.002421,1,达实智能,2023-09-21,002421
sz.002422,1,科伦药业,2023-09-21,002422
sz.002423,1,中粮资本,2023-09-21,002423
sz.002424,1,贵州百灵,2023-09-21,002424
sz.002425,1,凯撒文化,2023-09-21,002425
sz.002426,1,胜利精密,2023-09-21,002426
sz.002427,1,*ST尤夫,2023-09-21,002427
sz.002428,1,云南锗业,2023-09-21,002428
sz.002429,1,兆驰股份,2023-09-21,002429
sz.002430,1,杭氧股份,2023-09-21,002430
sz.002431,1,棕榈股份,2023-09-21,002431
sz.002432,1,九安医疗,2023-09-21,002432
sz.002433,1,ST太安,2023-09-21,002433
sz.002434,1,万里扬,2023-09-21,002434
sz.002435,1,长江健康,2023-09-21,002435
sz.002436,1,兴森科技,2023-09-21,002436
sz.002437,1,誉衡药业,2023-09-21,002437
sz.002438,1,江苏神通,2023-09-21,002438
sz.002439,1,启明星辰,2023-09-21,002439
sz.002440,1,闰土股份,2023-09-21,002440
sz.002441,1,众业达,2023-09-21,002441
sz.002442,1,龙星化工,2023-09-21,002442
sz.002443,1,金洲管道,2023-09-21,002443
sz.002444,1,巨星科技,2023-09-21,002444
sz.002445,1,中南文化,2023-09-21,002445
sz.002446,1,盛路通信,2023-09-21,002446
sz.002448,1,中原内配,2023-09-21,002448
sz.002449,1,国星光电,2023-09-21,002449
sz.002451,1,摩恩电气,2023-09-21,002451
sz.002452,1,长高电新,2023-09-21,002452
sz.002453,1,华软科技,2023-09-21,002453
sz.002454,1,松芝股份,2023-09-21,002454
sz.002455,1,百川股份,2023-09-21,002455
sz.002456,1,欧菲光,2023-09-21,002456
sz.002457,1,青龙管业,2023-09-21,002457
sz.002458,1,益生股份,2023-09-21,002458
sz.002459,1,晶澳科技,2023-09-21,002459
sz.002460,1,赣锋锂业,2023-09-21,002460
sz.002461,1,珠江啤酒,2023-09-21,002461
sz.002462,1,嘉事堂,2023-09-21,002462
sz.002463,1,沪电股份,2023-09-21,002463
sz.002465,1,海格通信,2023-09-21,002465
sz.002466,1,天齐锂业,2023-09-21,002466
sz.002467,1,二六三,2023-09-21,002467
sz.002468,1,申通快递,2023-09-21,002468
sz.002469,1,三维化学,2023-09-21,002469
sz.002470,1,ST金正,2023-09-21,002470
sz.002471,1,中超控股,2023-09-21,002471
sz.002472,1,双环传动,2023-09-21,002472
sz.002474,1,榕基软件,2023-09-21,002474
sz.002475,1,立讯精密,2023-09-21,002475
sz.002476,1,宝莫股份,2023-09-21,002476
sz.002478,1,常宝股份,2023-09-21,002478
sz.002479,1,富春环保,2023-09-21,002479
sz.002480,1,新筑股份,2023-09-21,002480
sz.002481,1,双塔食品,2023-09-21,002481
sz.002482,1,ST广田,2023-09-21,002482
sz.002483,1,润邦股份,2023-09-21,002483
sz.002484,1,江海股份,2023-09-21,002484
sz.002485,1,*ST雪发,2023-09-21,002485
sz.002486,1,嘉麟杰,2023-09-21,002486
sz.002487,1,大金重工,2023-09-21,002487
sz.002488,1,金固股份,2023-09-21,002488
sz.002489,1,浙江永强,2023-09-21,002489
sz.002490,1,山东墨龙,2023-09-21,002490
sz.002491,1,通鼎互联,2023-09-21,002491
sz.002492,1,恒基达鑫,2023-09-21,002492
sz.002493,1,荣盛石化,2023-09-21,002493
sz.002494,1,华斯股份,2023-09-21,002494
sz.002495,1,佳隆股份,2023-09-21,002495
sz.002496,1,辉丰股份,2023-09-21,002496
sz.002497,1,雅化集团,2023-09-21,002497
sz.002498,1,汉缆股份,2023-09-21,002498
sz.002500,1,山西证券,2023-09-21,002500
sz.002501,1,利源精制,2023-09-21,002501
sz.002502,1,鼎龙文化,2023-09-21,002502
sz.002505,1,鹏都农牧,2023-09-21,002505
sz.002506,1,协鑫集成,2023-09-21,002506
sz.002507,1,涪陵榨菜,2023-09-21,002507
sz.002508,1,老板电器,2023-09-21,002508
sz.002510,1,天汽模,2023-09-21,002510
sz.002511,1,中顺洁柔,2023-09-21,002511
sz.002512,1,达华智能,2023-09-21,002512
sz.002513,1,蓝丰生化,2023-09-21,002513
sz.002514,1,宝馨科技,2023-09-21,002514
sz.002515,1,金字火腿,2023-09-21,002515
sz.002516,1,旷达科技,2023-09-21,002516
sz.002517,1,恺英网络,2023-09-21,002517
sz.002518,1,科士达,2023-09-21,002518
sz.002519,1,银河电子,2023-09-21,002519
sz.002520,1,日发精机,2023-09-21,002520
sz.002521,1,齐峰新材,2023-09-21,002521
sz.002522,1,浙江众成,2023-09-21,002522
sz.002523,1,天桥起重,2023-09-21,002523
sz.002524,1,光正眼科,2023-09-21,002524
sz.002526,1,山东矿机,2023-09-21,002526
sz.002527,1,新时达,2023-09-21,002527
sz.002528,1,英飞拓,2023-09-21,002528
sz.002529,1,海源复材,2023-09-21,002529
sz.002530,1,金财互联,2023-09-21,002530
sz.002531,1,天顺风能,2023-09-21,002531
sz.002532,1,天山铝业,2023-09-21,002532
sz.002533,1,金杯电工,2023-09-21,002533
sz.002534,1,西子洁能,2023-09-21,002534
sz.002535,1,ST林重,2023-09-21,002535
sz.002536,1,飞龙股份,2023-09-21,002536
sz.002537,1,海联金汇,2023-09-21,002537
sz.002538,1,司尔特,2023-09-21,002538
sz.002539,1,云图控股,2023-09-21,002539
sz.002540,1,亚太科技,2023-09-21,002540
sz.002541,1,鸿路钢构,2023-09-21,002541
sz.002542,1,中化岩土,2023-09-21,002542
sz.002543,1,万和电气,2023-09-21,002543
sz.002544,1,普天科技,2023-09-21,002544
sz.002545,1,东方铁塔,2023-09-21,002545
sz.002546,1,新联电子,2023-09-21,002546
sz.002547,1,春兴精工,2023-09-21,002547
sz.002548,1,金新农,2023-09-21,002548
sz.002549,1,凯美特气,2023-09-21,002549
sz.002550,1,千红制药,2023-09-21,002550
sz.002551,1,尚荣医疗,2023-09-21,002551
sz.002552,1,宝鼎科技,2023-09-21,002552
sz.002553,1,南方精工,2023-09-21,002553
sz.002554,1,惠博普,2023-09-21,002554
sz.002555,1,三七互娱,2023-09-21,002555
sz.002556,1,辉隆股份,2023-09-21,002556
sz.002557,1,洽洽食品,2023-09-21,002557
sz.002558,1,巨人网络,2023-09-21,002558
sz.002559,1,亚威股份,2023-09-21,002559
sz.002560,1,通达股份,2023-09-21,002560
sz.002561,1,徐家汇,2023-09-21,002561
sz.002562,1,兄弟科技,2023-09-21,002562
sz.002563,1,森马服饰,2023-09-21,002563
sz.002564,1,天沃科技,2023-09-21,002564
sz.002565,1,顺灏股份,2023-09-21,002565
sz.002566,1,益盛药业,2023-09-21,002566
sz.002567,1,唐人神,2023-09-21,002567
sz.002568,1,百润股份,2023-09-21,002568
sz.002569,1,ST步森,2023-09-21,002569
sz.002570,1,贝因美,2023-09-21,002570
sz.002571,1,德力股份,2023-09-21,002571
sz.002572,1,索菲亚,2023-09-21,002572
sz.002573,1,清新环境,2023-09-21,002573
sz.002574,1,明牌珠宝,2023-09-21,002574
sz.002575,1,群兴玩具,2023-09-21,002575
sz.002576,1,通达动力,2023-09-21,002576
sz.002577,1,雷柏科技,2023-09-21,002577
sz.002578,1,闽发铝业,2023-09-21,002578
sz.002579,1,中京电子,2023-09-21,002579
sz.002580,1,圣阳股份,2023-09-21,002580
sz.002581,1,未名医药,2023-09-21,002581
sz.002582,1,好想你,2023-09-21,002582
sz.002583,1,海能达,2023-09-21,002583
sz.002584,1,西陇科学,2023-09-21,002584
sz.002585,1,双星新材,2023-09-21,002585
sz.002586,1,ST围海,2023-09-21,002586
sz.002587,1,奥拓电子,2023-09-21,002587
sz.002588,1,史丹利,2023-09-21,002588
sz.002589,1,瑞康医药,2023-09-21,002589
sz.002590,1,万安科技,2023-09-21,002590
sz.002591,1,恒大高新,2023-09-21,002591
sz.002592,1,ST八菱,2023-09-21,002592
sz.002593,1,日上集团,2023-09-21,002593
sz.002594,1,比亚迪,2023-09-21,002594
sz.002595,1,豪迈科技,2023-09-21,002595
sz.002596,1,海南瑞泽,2023-09-21,002596
sz.002597,1,金禾实业,2023-09-21,002597
sz.002598,1,山东章鼓,2023-09-21,002598
sz.002599,1,盛通股份,2023-09-21,002599
sz.002600,1,领益智造,2023-09-21,002600
sz.002601,1,龙佰集团,2023-09-21,002601
sz.002602,1,世纪华通,2023-09-21,002602
sz.002603,1,以岭药业,2023-09-21,002603
sz.002605,1,姚记科技,2023-09-21,002605
sz.002606,1,大连电瓷,2023-09-21,002606
sz.002607,1,中公教育,2023-09-21,002607
sz.002608,1,江苏国信,2023-09-21,002608
sz.002609,1,捷顺科技,2023-09-21,002609
sz.002610,1,爱康科技,2023-09-21,002610
sz.002611,1,东方精工,2023-09-21,002611
sz.002612,1,朗姿股份,2023-09-21,002612
sz.002613,1,北玻股份,2023-09-21,002613
sz.002614,1,奥佳华,2023-09-21,002614
sz.002615,1,哈尔斯,2023-09-21,002615
sz.002616,1,长青集团,2023-09-21,002616
sz.002617,1,露笑科技,2023-09-21,002617
sz.002620,1,瑞和股份,2023-09-21,002620
sz.002621,1,美吉姆,2023-09-21,002621
sz.002622,1,皓宸医疗,2023-09-21,002622
sz.002623,1,亚玛顿,2023-09-21,002623
sz.002624,1,完美世界,2023-09-21,002624
sz.002625,1,光启技术,2023-09-21,002625
sz.002626,1,金达威,2023-09-21,002626
sz.002627,1,三峡旅游,2023-09-21,002627
sz.002628,1,成都路桥,2023-09-21,002628
sz.002629,1,仁智股份,2023-09-21,002629
sz.002630,1,华西能源,2023-09-21,002630
sz.002631,1,德尔未来,2023-09-21,002631
sz.002632,1,道明光学,2023-09-21,002632
sz.002633,1,申科股份,2023-09-21,002633
sz.002634,1,棒杰股份,2023-09-21,002634
sz.002635,1,安洁科技,2023-09-21,002635
sz.002636,1,金安国纪,2023-09-21,002636
sz.002637,1,赞宇科技,2023-09-21,002637
sz.002638,1,勤上股份,2023-09-21,002638
sz.002639,1,雪人股份,2023-09-21,002639
